video_id,title,channel,published_at,published_year,published_month,keyword,category,dimension
IiWJr84fcB4,"MA Kurangi Hukuman Mantan Pimpinan FPI Rizieq Shihab, Kuasa Hukum Ajukan PK",Harian Kompas,2021-11-16T06:01:06Z,2021,11,vonis bebas kasasi MA,institusional,integritas_korupsi
pYO7p7i0OkY,Gendo : MA Sepatutnya Tolak Memori Kasasi Jaksa dan Membebaskan Jerinx,TRIBUN BALI,2021-02-23T08:48:57Z,2021,2,vonis bebas kasasi MA,institusional,integritas_korupsi
NzdKTz41shg,"Serahkan Kontra Memori, Gendo: MA Sepatutnya Tolak Memori Kasasi Jaksa dan Membebaskan Jerinx",TRIBUN BALI,2021-02-23T07:13:13Z,2021,2,vonis bebas kasasi MA,institusional,integritas_korupsi
5TWZzSc5ru8,"SIDANG KASASI RIZIEQ SHIHAB, POLISI ALIHKAN LALU LINTAS SEKITAR MA",IDN Times,2021-10-11T05:52:57Z,2021,10,vonis bebas kasasi MA,institusional,integritas_korupsi
i7CEUn0azCg,MANTAP-KUASA HUKUM HRS SUKSES AJUKAN KASASI KE MAHKAMAH AGUNG. REFLY SEBUT VONIS HRS TAK MASUK AKAL,Milenial TV,2021-09-08T10:38:09Z,2021,9,vonis bebas kasasi MA,institusional,integritas_korupsi
HHfUznv2MIc,"Mahkamah Agung Gelar Sidang Kasasi Habib Rizieq Shihab, Ini Kata Aziz Yanuar",eradotid,2021-10-11T04:46:24Z,2021,10,vonis bebas kasasi MA,institusional,integritas_korupsi
b3PXSEjGYPw,"MA Beri HRS Diskon 2 Tahun, Anggap Hukuman Terlalu Berat Padahal Tak Ada Korban atau Kerugian",Tribun Palu Official,2021-11-16T07:36:29Z,2021,11,diskon hukuman MA,institusional,integritas_korupsi
R0xg4MrZTas,ANTI GRATIFIKASI! Hakim Bawas MA ini Traktir Makan2 &amp; Kasih Bingkisan ke Teman Reuni di Apartemen MA,Shadow Man Official,2021-06-16T04:17:30Z,2021,6,gratifikasi hakim agung,institusional,integritas_korupsi
B8Nwl31ZWvs,"SENGKETA HASIL PILKADA BERALIH DARI MA KE MK, KENAPA?? Eps. 04 Part II",Mahkamah Konstitusi RI,2021-02-27T10:00:13Z,2021,2,putusan MA pilkada,institusional,putusan_kontroversial
UCFoPaHT9CQ,Yusril: Putusan MA Pembatalan Diskualifikasi Paslon Eva-Deddy Penuh Kejanggalan Dan Keanehan,Abadikini com,2021-01-28T13:16:41Z,2021,1,putusan MA pilkada,institusional,putusan_kontroversial
PueyOQa7jwQ,"Gugatan Dikabulkan MA, Eva- Deddy Bersyukur",Radar Lampung TV,2021-01-27T15:16:35Z,2021,1,putusan MA pilkada,institusional,putusan_kontroversial
bf56IzQzM_4,Putusan MA terkait TWk KPK SAH,News Hot,2021-07-04T15:14:53Z,2021,7,putusan MA pilkada,institusional,putusan_kontroversial
CYPd-wRdhMw,Gugatan Eva-Dedi  dikabulkan MA,Ragil Suhada Channel,2021-01-28T08:08:43Z,2021,1,putusan MA pilkada,institusional,putusan_kontroversial
e5zdJKoQZec,Refleksi Akhir Tahun 2021 Mahkamah Agung RI &quot;Bersinergi Untuk Membangun Kepercayaan Publik&quot;,Mahkamah Agung Republik Indonesia,2021-12-29T05:08:28Z,2021,12,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
K4WFgWV-xBg,"Kapolri Ketemu Mahkamah Agung, Bahas Tilang Elektronik",KOMPASTV,2021-02-02T09:08:57Z,2021,2,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
TB1PN8i-AYE,8 Nilai Utama Mahkamah Agung RI,Mahkamah Syar'iyah Kota Subulussalam,2021-04-08T01:37:30Z,2021,4,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
gL8sBsi53OI,Testimoni dari Direktur Pembinaan Administrasi Peradilan Ditjen Badilag Mahkamah Agung RI,Pengadilan Agama Pariaman,2021-11-18T17:00:29Z,2021,11,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
-aW4LlP7bNE,8 Nilai Utama Mahkamah Agung,PN BANTUL,2021-08-21T12:37:53Z,2021,8,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
hCJoVifrngE,Dirgahayu Mahkamah Agung Republik Indonesia Ke-76,Pengadilan Agama Tual Official,2021-08-18T21:32:45Z,2021,8,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
kSA6ComKeqk,Putusan MA pelaksanaan TWK seleksi pegawai KPK san dan konstitusional,Dina Citra,2021-07-06T22:33:23Z,2021,7,citra Mahkamah Agung,institusional,kepercayaan_publik
vr0U_fHq4ow,"Soal TWK Pegawai KPK, Ombudsman Dianggap Mendahului Mahkamah Agung, Kok Bisa?",Citra Nurfitrah,2021-07-31T00:22:32Z,2021,7,citra Mahkamah Agung,institusional,kepercayaan_publik
GMFqvpJeOhc,Hasil putusan MA menyatakan bahwa TWK untuk CPNS sah dan konstitusional,Dina Citra,2021-07-03T01:55:01Z,2021,7,citra Mahkamah Agung,institusional,kepercayaan_publik
JNakTja5NY8,MA putuskan TWK seleksi pegawai KPK sah dan konstitusional,Dina Citra,2021-07-05T02:19:30Z,2021,7,citra Mahkamah Agung,institusional,kepercayaan_publik
N9vwWjXKtRU,Persoalan TWK KPK Sudah Diputuskan Oleh MA,Dina Citra,2021-07-31T17:34:32Z,2021,7,citra Mahkamah Agung,institusional,kepercayaan_publik
clxd7FppeRw,Mantan Hakim Agung Paling Ditakuti Meninggal,Tribun MedanTV,2021-02-28T13:03:38Z,2021,2,citra Mahkamah Agung,institusional,kepercayaan_publik
saqucAKcr-c,SUPER NGEYEL..!! Ada Patung Nabi Muhammad ﷺ di Gedung Mahkamah Agung,YtCrash Islam,2021-08-26T08:30:05Z,2021,8,citra Mahkamah Agung,institusional,kepercayaan_publik
1u2XtH2wlhw,PROFIL MAHKAMAH AGUNG REPUBLIK INDONESIA,Ptun Palembang,2021-01-08T07:00:23Z,2021,1,reputasi Mahkamah Agung,institusional,kepercayaan_publik
GIvkyfgL1sE,H-3 Pendaftaran CPNS Mahkamah Agung Republik Indonesia.,SobatMA,2021-07-23T07:42:23Z,2021,7,reputasi Mahkamah Agung,institusional,kepercayaan_publik
u7ENdbqE1Pw,"Batal Nikah, Seorang Pria di Banyumas Didenda Rp150 Juta Oleh Mahkamah Agung - LIM 10/03",Lintas iNews MNCTV,2021-03-11T01:40:33Z,2021,3,gak percaya Mahkamah Agung,institusional,kepercayaan_publik
86Em5nW_8qM,🔴PSHT Madiun❗Benarkah M Taufik Sudah Tidak Percaya Lembaga Putusan Tertinggi Mahkamah Agung RI ?,PUTU WAROK JUNIOR,2021-10-30T01:48:00Z,2021,10,gak percaya Mahkamah Agung,institusional,kepercayaan_publik
1DxRPhYzDlY,Aktivis ICW Protes MA Pembatalan PP 99/2012 Untungkan Koruptor,Warta Kota Production,2021-11-08T10:20:58Z,2021,11,gak percaya Mahkamah Agung,institusional,kepercayaan_publik
GxJUj6zslYI,"PUTUSAN MAHKAMAH AGUNG TURUN, SEORANG PENGACARA DITANGKAP SAAT SIDANG",BeritaJatim TV,2021-10-06T09:49:20Z,2021,10,gak percaya Mahkamah Agung,institusional,kepercayaan_publik
Hj83DfwPNxw,Nirwana Trio - Sai Horas Ma Ho Tu Sidoli Lomo Mi (Lagu Batak Terbaru 2021) Official Music Video,CMD Record,2021-09-11T23:00:05Z,2021,9,percuma lapor MA,institusional,kepercayaan_publik
rzJpaoblKes,PEMBINAAN TEKNIS YUSTISIAL OLEH YM. KETUA KAMAR AGAMA MAHKAMAH AGUNG RI,Pengadilan Agama Solok,2021-09-17T21:45:27Z,2021,9,transparansi Mahkamah Agung,institusional,kepercayaan_publik
T9itmjo--t4,Mahkamah Agung Temui Sejumlah Media Demi Tingkatkan Sinergi di 2022,KOMPASTV,2021-12-25T10:00:49Z,2021,12,transparansi Mahkamah Agung,institusional,kepercayaan_publik
-l-HpXPNfO8,Renovasi Ruang Kerja Pimpinan MA Rp 1.65 Miliar Disoroti,KOMPASTV,2021-08-31T14:39:03Z,2021,8,transparansi Mahkamah Agung,institusional,kepercayaan_publik
lfWBK9e-bA4,"AKUNTABILITAS (PART 1) OLEH Prof.Dr. SANGKALA REWA, MA",Sekolah Birokrasi,2021-04-06T02:52:33Z,2021,4,akuntabilitas MA,institusional,kepercayaan_publik
mJyP4sG5jw8,AKUNTABILITAS DI LINGKUNGAN KERJA - LATSAR CPNS MA 2019,Elsa Haflani,2021-04-13T01:33:03Z,2021,4,akuntabilitas MA,institusional,kepercayaan_publik
k6n4JCTIvO0,Akuntabilitas - Latsar CPNS Mahkamah Agung RI T.A. 2021 Kelompok 4B Angkatan XI,Roy Chandra Yarta,2021-07-28T15:49:01Z,2021,7,akuntabilitas MA,institusional,kepercayaan_publik
KiFsAITrWfw,"AKUNTABILITAS - LATSAR CPNS MA RI 2021 KEL 1 ANGK 1 GEL 1 - HASAN MUDA A, ST - PEMBIMBING DR JEANNY",Hasan Muda Afgani (hasmuga),2021-04-20T00:39:50Z,2021,4,akuntabilitas MA,institusional,kepercayaan_publik
zg6jGA6h6og,"Tugas Video Akuntabilitas Latsar CPNS Mahkamah Agung 2021 | Desi Islamianur Fatimah, A.Md.A.B",Desi Islamianurf,2021-07-28T13:52:14Z,2021,7,akuntabilitas MA,institusional,kepercayaan_publik
gbc-xjQzO6U,"AKUNTABILITAS LATSAR MA RI 2021, KELOMPOK 3 ANGKATAN 2",Latsar_MA_RI 2021 Ang 2 Kel 3,2021-04-13T16:54:07Z,2021,4,akuntabilitas MA,institusional,kepercayaan_publik
9we196Hvn0w,"AKUNTABILITAS (PART 2) || Prof.Dr. SANGKALA REWA, MA",Sekolah Birokrasi,2021-04-06T05:35:43Z,2021,4,akuntabilitas MA,institusional,kepercayaan_publik
34wHQfFn0XQ,VIDEO AKUNTABILITAS LATSAR CPNS MAHKAMAH AGUNG 2021,A IKA DWI PUSPITHA,2021-04-13T02:56:41Z,2021,4,akuntabilitas MA,institusional,kepercayaan_publik
h_t_xgSu4jk,IMPLEMENTASI AKUNTABILITAS - INTEGRITAS LATSAR CPNS MA RI 2021 - ANENDYA DR - PEMBIMBING DR. JEANNY,Anendya Ratih,2021-04-13T04:53:39Z,2021,4,akuntabilitas MA,institusional,kepercayaan_publik
_bD-h-NO7JI,IMPLEMENTASI AKUNTABILITAS-INTEGRITAS LATSAR CPNS MA RI 2021 - TESSA YULISA - PEMBIMBING DR. JEANNY,Henry Setyanto,2021-04-13T04:27:16Z,2021,4,akuntabilitas MA,institusional,kepercayaan_publik
d-apNMHqxUY,Role Model Akuntabilitas CPNS Mahkamah Agung RI,Lina Oktavia,2021-07-28T12:42:07Z,2021,7,akuntabilitas MA,institusional,kepercayaan_publik
jWRPV1mrkJc,IMPLEMENTASI AKUNTABILITAS - INTEGRITAS LATSAR CPNS MA RI 2021 - HASAN MA - PEMBIMBING DR. JEANNY,Hasan Muda Afgani (hasmuga),2021-04-13T04:36:33Z,2021,4,akuntabilitas MA,institusional,kepercayaan_publik
vGST-H3oLg0,IMPLEMENTASI AKUNTABILITAS - INTEGRITAS LATSAR CPNS MA RI 2021 - RIZKA PN - PEMBIMBING DR. JEANNY,rizka pratami Nirasuanda,2021-04-12T17:36:21Z,2021,4,akuntabilitas MA,institusional,kepercayaan_publik
hV389F_O9X4,Masyarakat Kembali Kecewa! Putusan MA Menangkan Pihak Penggugat Lahan Kantor Perbekel Penglatan.,gedesupra,2021-09-12T11:24:40Z,2021,9,kecewa putusan MA,institusional,kepercayaan_publik
y8d7d0h91i8,Pesan Buat Mas Tofiq Tentang Putusan MA,kjstv Surabaya,2021-05-27T11:13:43Z,2021,5,kecewa putusan MA,institusional,kepercayaan_publik
QnXgF4joFFw,sipp dan skrening kesehatan peserta bpjs fktp,bonekabercerita lucu,2021-06-30T07:36:24Z,2021,6,ribet aplikasi SIPP,tutorial_website,layanan_digital_ux
tGY1M26XUxw,CARA MERUBAH ASET DAN OMSET SIPP ONLINE BPJS KETENAGAKERJAAN 2022,Subuhadi Productions,2021-02-24T03:38:09Z,2021,2,ribet aplikasi SIPP,tutorial_website,layanan_digital_ux
1D5kBZeKLUs,Update Aset Omset Melalui SIPP Online Tahap 1,SAMPLE COMPANY,2021-04-25T07:36:57Z,2021,4,ribet aplikasi SIPP,tutorial_website,layanan_digital_ux
Y34iru9-Wk0,Penampakan Uang Suap Hakim Agung Dalam Kotak Kamus Bahasa Inggris,KOMPASTV,2022-09-23T07:22:56Z,2022,9,suap Mahkamah Agung,institusional,integritas_korupsi
CffUXxWCkqc,Bagaimana Progres Penanganan Kasus Suap Hakim Agung Sudrajad Dimyati?,KOMPASTV,2022-09-26T16:24:16Z,2022,9,suap Mahkamah Agung,institusional,integritas_korupsi
JntLu5cYomw,OTT Hakim Agung Dinilai Puncak Gunung Es Mafia Peradilan,Kompas.com,2022-09-24T04:34:27Z,2022,9,mafia peradilan,institusional,integritas_korupsi
